City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date,Current Description
260,Linguere,SN,15.3953,-15.1193,77.22,29,0,4.61,2023-01-02 21:25:06,clear sky
261,Mizan Teferi,ET,6.9833,35.5833,61.72,79,21,3.58,2023-01-02 21:25:06,light rain
262,Korla,CN,41.7597,86.1469,17.33,64,96,2.86,2023-01-02 21:25:06,overcast clouds
263,Kampong Thum,KH,12.7111,104.8887,70.59,78,96,4.99,2023-01-02 21:25:07,overcast clouds
264,Vila,PT,42.0304,-8.1588,38.28,91,5,3.02,2023-01-02 21:25:07,clear sky
265,Tura,IN,25.5198,90.2201,55.44,69,0,4.18,2023-01-02 21:25:08,clear sky
266,Deputatskiy,RU,69.3,139.9,-38.06,98,82,4.97,2023-01-02 21:25:08,broken clouds
267,Tiksi,RU,71.6872,128.8694,-14.6,98,100,6.71,2023-01-02 21:25:09,overcast clouds
268,Moerai,PF,-22.4333,-151.3333,79.38,85,100,21.27,2023-01-02 21:25:09,light rain
269,Lahad Datu,MY,5.0268,118.327,73.83,95,96,7.47,2023-01-02 21:25:10,overcast clouds
270,Jurado,CO,7.1053,-77.7641,78.39,84,58,5.55,2023-01-02 21:25:10,light rain
271,Artyom,AZ,40.4723,50.333,46.54,58,15,23.64,2023-01-02 21:25:11,few clouds
272,Koshurnikovo,RU,54.1667,93.3,-12.73,100,66,4.29,2023-01-02 21:25:11,broken clouds
273,Coutances,FR,49.05,-1.4333,44.22,93,5,11.34,2023-01-02 21:25:12,clear sky
274,Qinhuangdao,CN,39.9317,119.5883,20.82,26,0,4.52,2023-01-02 21:25:12,clear sky
275,Carnarvon,AU,-24.8667,113.6333,74.97,82,41,9.01,2023-01-02 21:25:12,scattered clouds
276,Puerto Carreno,CO,6.189,-67.4859,89.58,55,40,9.22,2023-01-02 21:25:13,scattered clouds
277,Mikkeli,FI,61.6886,27.2723,17.71,93,20,2.3,2023-01-02 21:25:13,few clouds
278,Mumford,GH,5.2618,-0.759,78.67,81,9,7.07,2023-01-02 21:25:14,clear sky
279,Doume,CM,4.2333,13.45,75.31,35,59,2.13,2023-01-02 21:25:14,broken clouds
280,Yelabuga,RU,55.7613,52.0649,29.75,93,100,14.32,2023-01-02 21:25:15,overcast clouds
281,Ingham,US,42.6,-84.3833,42.19,89,100,3.44,2023-01-02 21:25:15,mist
282,Georgetown,MY,5.4112,100.3354,78.89,86,20,6.91,2023-01-02 21:25:16,few clouds
283,Maamba,ZM,-17.3667,27.15,66.47,96,100,1.23,2023-01-02 21:25:16,overcast clouds
284,Saint George,US,37.1041,-113.5841,45.43,61,100,9.22,2023-01-02 21:23:23,overcast clouds
285,Manzanillo,CU,20.3433,-77.1167,88.99,40,23,13.11,2023-01-02 21:25:18,few clouds
286,Asmara,ER,15.3333,38.9333,55.53,72,100,2.1,2023-01-02 21:25:18,overcast clouds
287,Sun Valley,US,39.5963,-119.776,34.2,79,75,4.0,2023-01-02 21:25:18,light snow
288,Neftcala,AZ,39.3742,49.2472,48.04,75,4,6.6,2023-01-02 21:25:19,clear sky
289,Tual,ID,-5.6667,132.75,83.44,77,100,15.35,2023-01-02 21:25:19,overcast clouds
290,Ligayan,PH,4.6533,119.4706,80.26,81,99,18.12,2023-01-02 21:25:20,overcast clouds
291,Chapais,CA,49.7834,-74.8492,26.38,97,100,5.97,2023-01-02 21:25:20,light snow
292,Porto Novo,BJ,6.4965,2.6036,80.42,60,100,5.3,2023-01-02 21:25:21,overcast clouds
293,Karratha,AU,-20.7377,116.8463,84.56,47,100,19.77,2023-01-02 21:25:21,overcast clouds
294,Esperance,AU,-33.8667,121.9,60.33,85,62,7.61,2023-01-02 21:25:22,broken clouds
295,Te Anau,NZ,-45.4167,167.7167,64.67,56,100,3.38,2023-01-02 21:25:22,overcast clouds
296,Ennis,IE,52.8436,-8.9864,42.73,81,75,9.22,2023-01-02 21:25:23,broken clouds
297,Tonantins,BR,-2.8731,-67.8022,75.97,89,100,2.24,2023-01-02 21:25:23,overcast clouds
298,Cidreira,BR,-30.1811,-50.2056,74.14,89,66,2.59,2023-01-02 21:25:23,broken clouds
299,Victoria,HK,22.2855,114.1577,62.33,74,77,11.99,2023-01-02 21:20:43,broken clouds
300,Nyurba,RU,63.2842,118.3319,-8.3,91,62,8.19,2023-01-02 21:25:24,broken clouds
301,Pithora,IN,21.2667,82.5167,59.0,58,0,3.65,2023-01-02 21:25:24,clear sky
302,Katsuura,JP,35.1333,140.3,41.63,48,93,6.93,2023-01-02 21:25:25,overcast clouds
303,Seoul,KR,37.5683,126.9778,13.44,76,0,2.3,2023-01-02 21:25:25,clear sky
304,Bedford,GB,52.1346,-0.4663,37.11,88,19,6.73,2023-01-02 21:25:26,few clouds
305,Simao,CN,22.7886,100.9748,46.8,94,3,2.19,2023-01-02 21:25:26,clear sky
306,Dom Pedro,BR,-4.4833,-44.45,77.2,87,97,1.88,2023-01-02 21:25:27,overcast clouds
307,Solnechnyy,RU,50.7214,136.6319,-20.54,91,10,2.82,2023-01-02 21:25:27,clear sky
308,Donetsk,UA,48.0,37.8,42.76,92,23,4.27,2023-01-02 21:25:27,few clouds
309,Northam,GB,51.0333,-4.2167,40.24,95,6,9.44,2023-01-02 21:25:28,clear sky
310,Ilulissat,GL,69.2167,-51.1,-3.98,77,100,25.32,2023-01-02 21:25:28,overcast clouds
311,Tarakan,ID,3.3,117.6333,78.3,83,40,8.05,2023-01-02 21:25:29,scattered clouds
312,Pimenta Bueno,BR,-11.6725,-61.1936,78.94,89,44,5.12,2023-01-02 21:22:26,scattered clouds
313,Havre-Saint-Pierre,CA,50.2334,-63.5986,24.8,75,88,11.5,2023-01-02 21:25:29,overcast clouds
314,Velikovechnoye,RU,44.934,39.755,40.55,85,55,5.64,2023-01-02 21:25:30,broken clouds
315,Lixourion,GR,38.2019,20.4314,56.17,78,0,3.98,2023-01-02 21:25:30,clear sky
316,North Bend,US,43.4065,-124.2243,50.92,87,100,13.8,2023-01-02 21:24:47,overcast clouds
317,Ndele,CF,8.4109,20.6473,79.36,26,55,7.31,2023-01-02 21:25:31,broken clouds
318,Shestakovo,RU,56.4915,103.96,-2.51,98,100,4.45,2023-01-02 21:25:31,overcast clouds
319,Naze,JP,28.3667,129.4833,56.32,72,84,11.41,2023-01-02 21:25:32,broken clouds
320,Tabou,CI,4.423,-7.3528,78.85,74,4,6.04,2023-01-02 21:25:32,clear sky
321,Port Lincoln,AU,-34.7333,135.8667,61.5,70,100,15.46,2023-01-02 21:25:32,overcast clouds
322,Yumen,CN,40.2833,97.2,15.84,50,0,2.53,2023-01-02 21:25:33,clear sky
323,Saldanha,ZA,-33.0117,17.9442,59.05,91,12,6.44,2023-01-02 21:25:33,few clouds
324,Kisangani,CD,0.5167,25.2,73.27,69,99,2.51,2023-01-02 21:25:34,overcast clouds
325,Sanghar,PK,26.0466,68.9481,59.41,24,20,8.28,2023-01-02 21:25:34,few clouds
326,Nioro,GM,13.35,-15.75,81.82,15,75,5.7,2023-01-02 21:25:35,broken clouds
327,Dubbo,AU,-32.25,148.6167,73.53,83,0,4.61,2023-01-02 21:25:35,clear sky
328,Kruisfontein,ZA,-34.0033,24.7314,70.88,79,100,4.09,2023-01-02 21:25:35,overcast clouds
329,Araouane,ML,18.9048,-3.5265,64.87,13,0,10.76,2023-01-02 21:21:11,clear sky
330,Nome,US,64.5011,-165.4064,15.87,79,100,10.36,2023-01-02 21:23:22,overcast clouds
331,Port Augusta,AU,-32.5,137.7667,63.82,66,0,19.51,2023-01-02 21:25:36,clear sky
332,Sao Filipe,CV,14.8961,-24.4956,76.39,65,86,8.97,2023-01-02 21:25:37,overcast clouds
333,Sitka,US,57.0531,-135.33,42.69,81,100,5.75,2023-01-02 21:25:37,light rain
334,Honiara,SB,-9.4333,159.95,78.96,85,100,3.44,2023-01-02 21:25:37,overcast clouds
335,Suna,RU,57.8338,50.0588,23.45,92,98,13.13,2023-01-02 21:25:38,light snow
336,Kanalia,GR,39.5,22.8833,40.06,67,0,1.9,2023-01-02 21:25:38,clear sky
337,Varazze,IT,44.3595,8.5741,60.73,96,100,8.99,2023-01-02 21:25:39,overcast clouds
338,Am Timan,TD,11.0297,20.2827,77.41,30,0,6.42,2023-01-02 21:25:39,clear sky
339,Usinsk,RU,65.9939,57.5281,-6.48,94,98,7.63,2023-01-02 21:25:39,overcast clouds
340,Cizre,TR,37.3272,42.1903,40.21,65,0,9.22,2023-01-02 21:25:40,clear sky
341,Porto Belo,BR,-27.1578,-48.5531,78.75,85,73,9.22,2023-01-02 21:25:40,broken clouds
342,Mangualde,PT,40.6043,-7.7612,39.69,84,9,2.17,2023-01-02 21:25:41,clear sky
343,San Quintin,MX,30.4833,-115.95,59.76,57,76,11.81,2023-01-02 21:25:41,broken clouds
344,Cleburne,US,32.3476,-97.3867,79.41,73,75,13.8,2023-01-02 21:25:42,broken clouds
345,Tadine,NC,-21.55,167.8833,79.54,72,0,5.26,2023-01-02 21:25:42,clear sky
346,Tsabong,BW,-26.0217,22.401,81.46,35,65,18.5,2023-01-02 21:25:43,broken clouds
347,Da Lat,VN,11.9465,108.4419,57.56,98,84,4.14,2023-01-02 21:25:43,broken clouds
348,Black River,JM,18.0264,-77.8487,81.34,67,61,7.65,2023-01-02 21:25:43,broken clouds
349,Nueva Loja,EC,0.0847,-76.8828,78.82,78,100,1.14,2023-01-02 21:25:44,overcast clouds
350,Kajaani,FI,64.2273,27.7285,6.85,85,0,1.14,2023-01-02 21:25:44,clear sky
351,Cap Malheureux,MU,-19.9842,57.6142,76.46,74,24,9.28,2023-01-02 21:25:45,few clouds
352,Stromness,GB,58.965,-3.296,38.88,87,8,13.0,2023-01-02 21:25:45,clear sky
353,Longyearbyen,SJ,78.2186,15.6401,33.64,64,40,25.32,2023-01-02 21:25:45,light snow
354,Berlevag,NO,70.8578,29.0864,28.4,74,75,13.8,2023-01-02 21:25:46,broken clouds
355,San Lorenzo,PY,-25.3333,-57.5333,81.59,74,75,11.99,2023-01-02 21:25:46,broken clouds
356,Airai,TL,-8.9266,125.4092,61.25,92,100,6.31,2023-01-02 21:25:47,overcast clouds
357,Sisimiut,GL,66.9395,-53.6735,-1.7,83,99,16.24,2023-01-02 21:25:47,overcast clouds
358,Kavieng,PG,-2.5744,150.7967,82.83,75,99,6.87,2023-01-02 21:25:47,overcast clouds
359,Domoni,KM,-12.2569,44.5319,79.65,83,92,5.23,2023-01-02 21:25:48,light rain
360,Cockburn Town,TC,21.4612,-71.1419,78.76,69,40,10.36,2023-01-02 21:25:48,scattered clouds
361,Bubaque,GW,11.2833,-15.8333,78.48,74,35,11.14,2023-01-02 21:25:49,scattered clouds
362,Srednekolymsk,RU,67.45,153.6833,-30.19,97,100,7.02,2023-01-02 21:25:49,overcast clouds
363,Komsomolskiy,UZ,40.4272,71.7189,30.92,93,100,6.91,2023-01-02 21:25:49,fog
364,Soyo,AO,-6.1349,12.3689,77.9,86,99,5.77,2023-01-02 21:25:50,overcast clouds
365,Sorkjosen,NO,69.8,20.9333,26.6,74,100,3.44,2023-01-02 21:25:50,light snow
366,Erzin,TR,36.9559,36.2,50.23,27,0,6.85,2023-01-02 21:25:51,clear sky
367,Saharsa,IN,25.8833,86.6,53.89,63,0,4.76,2023-01-02 21:25:51,clear sky
368,Huaraz,PE,-9.5333,-77.5333,53.38,89,100,7.02,2023-01-02 21:25:51,light rain
369,Whitehorse,CA,60.7161,-135.0538,32.77,74,75,12.66,2023-01-02 21:25:52,broken clouds
370,Malakal,SS,9.5334,31.6605,79.93,31,6,7.23,2023-01-02 21:25:52,clear sky
371,Axim,GH,4.8699,-2.2405,79.36,81,14,6.04,2023-01-02 21:25:53,few clouds
372,Gannan,CN,47.9147,123.5031,-3.96,82,1,6.4,2023-01-02 21:25:53,clear sky
373,Niksic,ME,42.7731,18.9445,33.66,86,100,1.39,2023-01-02 21:25:54,overcast clouds
374,Bahia Blanca,AR,-38.7196,-62.2724,84.29,33,0,11.5,2023-01-02 21:22:28,clear sky
375,Inuvik,CA,68.3499,-133.7218,5.76,85,100,11.5,2023-01-02 21:20:59,light snow
376,Pisco,PE,-13.7,-76.2167,75.25,69,61,28.77,2023-01-02 21:25:18,dust
377,Bonavista,CA,48.6499,-53.1147,32.27,96,100,11.9,2023-01-02 21:25:55,light snow
378,Roros,NO,62.5747,11.3842,1.89,70,21,1.95,2023-01-02 21:25:55,few clouds
379,Laguna,US,38.421,-121.4238,52.75,72,100,10.36,2023-01-02 21:25:55,overcast clouds
380,Kutum,SD,14.2,24.6667,59.94,34,0,10.85,2023-01-02 21:25:56,clear sky
381,Husavik,IS,66.0449,-17.3389,32.74,83,100,11.81,2023-01-02 21:25:56,overcast clouds
382,Iqaluit,CA,63.7506,-68.5145,-4.27,83,75,2.3,2023-01-02 21:25:57,light snow
383,Nizhniy Tsasuchey,RU,50.5167,115.1333,-13.54,94,5,4.25,2023-01-02 21:25:57,clear sky
384,Dawei,MM,14.0833,98.2,67.93,75,92,5.68,2023-01-02 21:25:57,overcast clouds
385,Toba,JP,34.4833,136.85,42.8,71,49,17.78,2023-01-02 21:25:58,scattered clouds
386,Baruun-Urt,MN,46.6806,113.2792,-14.55,96,9,4.7,2023-01-02 21:25:58,clear sky
387,Hita,JP,33.3167,130.9333,33.15,66,7,2.93,2023-01-02 21:25:59,clear sky
388,Vanimo,PG,-2.6741,141.3028,76.6,88,88,5.23,2023-01-02 21:25:59,overcast clouds
389,Camocim,BR,-2.9022,-40.8411,80.53,77,48,15.93,2023-01-02 21:26:00,scattered clouds
390,Tiznit,MA,29.5833,-9.5,58.57,36,19,0.92,2023-01-02 21:26:00,few clouds
391,Poronaysk,RU,49.2167,143.1167,-11.72,95,83,5.77,2023-01-02 21:26:01,broken clouds
392,Jalu,LY,29.0331,21.5482,57.49,57,4,9.28,2023-01-02 21:26:01,clear sky
393,Tevaitoa,PF,-16.7833,-151.5,80.83,77,84,16.11,2023-01-02 21:26:02,light rain
394,Yulara,AU,-25.2406,130.9889,80.67,50,59,21.47,2023-01-02 21:26:02,broken clouds
395,Holme,DK,56.1138,10.1725,40.57,90,56,17.76,2023-01-02 21:24:59,broken clouds
396,Zhanaozen,KZ,43.3,52.8,44.73,83,100,18.5,2023-01-02 21:26:03,overcast clouds
397,Qaqortoq,GL,60.7167,-46.0333,-4.13,65,27,6.89,2023-01-02 21:26:03,scattered clouds
398,Xifeng,CN,42.7372,124.7222,-1.48,90,5,4.05,2023-01-02 21:26:04,clear sky
399,Santiago De Cao,PE,-7.9589,-79.2392,73.53,78,73,17.27,2023-01-02 21:26:04,fog
400,Santander,ES,43.4647,-3.8044,49.46,87,0,4.0,2023-01-02 21:26:05,clear sky
401,Krasnoselkup,RU,65.7,82.4667,-23.4,99,66,7.09,2023-01-02 21:26:05,broken clouds
402,Maceio,BR,-9.6658,-35.7353,78.24,83,20,8.05,2023-01-02 21:24:14,few clouds
403,Kongolo,CD,-5.3833,27.0,68.86,96,100,1.34,2023-01-02 21:26:06,light rain
404,Balkhash,KZ,46.844,74.9804,28.08,97,100,15.79,2023-01-02 21:26:06,light snow
405,Tautira,PF,-17.7333,-149.15,79.59,81,50,17.98,2023-01-02 21:26:07,scattered clouds
406,Tigre,AR,-34.426,-58.5796,87.28,24,0,10.36,2023-01-02 21:26:07,clear sky
407,Walvis Bay,NA,-22.9575,14.5053,65.35,82,47,6.91,2023-01-02 21:26:07,scattered clouds
408,Batangafo,CF,7.3008,18.2833,76.95,28,7,5.23,2023-01-02 21:26:08,clear sky
409,Pacific Grove,US,36.6177,-121.9166,52.43,80,100,10.0,2023-01-02 21:26:08,light rain
410,Ossora,RU,59.2353,163.0719,1.44,96,100,11.88,2023-01-02 21:26:09,overcast clouds
411,Valparaiso,CL,-33.0393,-71.6273,79.03,46,0,12.66,2023-01-02 21:24:33,clear sky
412,Broome,US,42.2506,-75.833,52.18,70,0,1.01,2023-01-02 21:26:10,clear sky
413,Vila Velha,BR,-20.3297,-40.2925,75.15,90,75,8.05,2023-01-02 21:26:08,broken clouds
414,Amiens,FR,49.9,2.3,43.79,94,8,6.4,2023-01-02 21:26:10,clear sky
415,Dingle,PH,10.9995,122.6711,74.68,96,100,9.8,2023-01-02 21:26:12,moderate rain
416,Badulla,LK,6.9895,81.0557,62.62,93,63,5.5,2023-01-02 21:26:12,broken clouds
417,Kuytun,RU,54.3419,101.5036,-2.36,98,100,3.09,2023-01-02 21:26:13,overcast clouds
418,Barcelos,PT,41.5388,-8.6151,49.84,87,8,3.58,2023-01-02 21:26:13,clear sky
419,Takoradi,GH,4.8845,-1.7554,79.68,78,8,6.44,2023-01-02 21:26:13,clear sky
420,Mlandizi,TZ,-6.7,38.7333,73.72,90,67,4.21,2023-01-02 21:26:14,broken clouds
421,Kyshtovka,RU,56.555,76.6271,4.51,97,100,9.78,2023-01-02 21:26:14,overcast clouds
422,Nuevo Progreso,MX,23.1667,-97.95,77.9,69,90,5.99,2023-01-02 21:26:15,overcast clouds
423,Amparafaravola,MG,-17.5833,48.2167,67.21,93,100,3.15,2023-01-02 21:26:16,overcast clouds
424,Dudinka,RU,69.4058,86.1778,-27.89,99,55,6.96,2023-01-02 21:26:16,broken clouds
425,Upernavik,GL,72.7868,-56.1549,-16.55,86,47,4.79,2023-01-02 21:26:16,scattered clouds
426,Bayshore Gardens,US,27.4253,-82.5904,83.23,57,40,8.05,2023-01-02 21:26:17,scattered clouds
427,Denizli,TR,37.8402,29.0698,44.11,52,0,1.32,2023-01-02 21:26:17,clear sky
428,Lagoa,PT,39.05,-27.9833,59.76,82,100,20.56,2023-01-02 21:26:18,overcast clouds
429,Westport,US,41.1415,-73.3579,52.93,72,20,6.91,2023-01-02 21:22:54,few clouds
430,Ballina,AU,-28.8667,153.5667,72.01,85,30,5.7,2023-01-02 21:26:18,scattered clouds
431,Yinchuan,CN,38.4681,106.2731,22.23,34,0,2.75,2023-01-02 21:26:19,clear sky
432,Sorland,NO,67.667,12.6934,37.26,68,94,25.43,2023-01-02 21:26:19,overcast clouds
433,Mahon,ES,39.8885,4.2658,54.16,100,100,0.0,2023-01-02 21:24:54,mist
434,Baherden,TM,38.4362,57.4316,44.4,40,4,4.56,2023-01-02 21:26:20,clear sky
435,Dongsheng,CN,39.8161,109.9776,14.23,57,0,5.88,2023-01-02 21:26:20,clear sky
436,Ewa Beach,US,21.3156,-158.0072,82.35,69,75,10.36,2023-01-02 21:22:35,broken clouds
437,Doka,SD,13.5167,35.7667,77.47,53,28,6.78,2023-01-02 21:26:21,light rain
438,Sorong,ID,-0.8833,131.25,80.42,81,100,6.55,2023-01-02 21:26:21,overcast clouds
439,Yermakovskoye,RU,53.2831,92.4003,-14.53,100,96,1.36,2023-01-02 21:26:21,overcast clouds
440,Xinxiang,CN,35.3089,113.8672,31.39,44,0,2.19,2023-01-02 21:26:22,clear sky
441,Kapoeta,SS,4.7717,33.5903,82.47,43,41,18.03,2023-01-02 21:26:22,scattered clouds
442,Beaufort,MY,5.3473,115.7455,74.26,95,100,3.18,2023-01-02 21:26:23,overcast clouds
443,Cayenne,GF,4.9333,-52.3333,78.84,78,0,5.75,2023-01-02 21:24:50,clear sky
444,Shenjiamen,CN,29.9576,122.298,46.67,65,100,14.72,2023-01-02 21:26:24,overcast clouds
445,Chanika,TZ,-5.4167,38.0167,65.77,98,49,3.13,2023-01-02 21:26:24,scattered clouds
446,Leshukonskoye,RU,64.8989,45.7622,-2.99,97,100,7.34,2023-01-02 21:26:24,overcast clouds
447,Avera,US,33.194,-82.5271,74.71,51,7,3.76,2023-01-02 21:26:25,clear sky
448,Corinto,GR,37.9407,22.9573,49.89,63,0,2.75,2023-01-02 21:26:25,clear sky
449,Boa Vista,BR,2.8197,-60.6733,87.78,51,40,10.36,2023-01-02 21:25:14,scattered clouds
450,Thinadhoo,MV,0.5333,72.9333,81.0,68,23,10.78,2023-01-02 21:26:26,few clouds
451,Sabang,ID,5.8933,95.3214,78.87,78,100,11.43,2023-01-02 21:26:27,overcast clouds
452,Lake Havasu City,US,34.4839,-114.3224,60.06,33,0,12.66,2023-01-02 21:26:18,clear sky
453,Isangel,VU,-19.55,169.2667,82.09,74,55,7.76,2023-01-02 21:26:27,broken clouds
454,Pierre,US,44.3683,-100.351,31.86,77,100,3.44,2023-01-02 21:26:28,overcast clouds
455,Bastia,FR,42.6667,9.3333,59.31,91,75,5.75,2023-01-02 21:26:28,broken clouds
456,Vao,NC,-22.6667,167.4833,75.81,76,18,11.52,2023-01-02 21:26:29,few clouds
457,Cuxhaven,DE,53.8718,8.6909,42.96,88,63,17.92,2023-01-02 21:26:29,broken clouds
458,Mogadishu,SO,2.0371,45.3438,78.39,79,6,22.08,2023-01-02 21:26:29,clear sky
459,Russell,US,32.3502,-85.1999,78.08,88,97,3.6,2023-01-02 21:26:30,overcast clouds
460,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,77.45,95,92,2.08,2023-01-02 21:26:31,light rain
461,Narsaq,GL,60.9167,-46.05,-9.18,63,22,7.63,2023-01-02 21:26:31,few clouds
462,Hofgeismar,DE,51.4833,9.4,48.06,81,20,12.66,2023-01-02 21:26:31,few clouds
463,Barguzin,RU,53.6167,109.6167,-13.22,82,30,2.24,2023-01-02 21:26:32,scattered clouds
464,Akdepe,TM,42.0551,59.3788,46.49,65,100,25.95,2023-01-02 21:26:32,overcast clouds
465,Areia Branca,BR,-4.9561,-37.1369,84.4,74,100,16.46,2023-01-02 21:26:33,overcast clouds
466,Jumla,NP,29.2747,82.1838,31.66,40,1,5.64,2023-01-02 21:26:33,clear sky
467,Lusambo,CD,-4.9667,23.45,68.43,92,53,1.72,2023-01-02 21:26:33,broken clouds
468,Russkaya Polyana,UA,49.417,31.9201,44.58,86,95,6.76,2023-01-02 21:26:34,overcast clouds
469,Caconda,AO,-13.7333,15.0667,58.35,97,100,3.02,2023-01-02 21:26:34,light rain
470,Ambatondrazaka,MG,-17.8333,48.4167,67.73,90,100,1.25,2023-01-02 21:26:35,overcast clouds
471,Provideniya,RU,64.3833,-173.3,-3.15,83,11,8.32,2023-01-02 21:26:35,few clouds
472,Mulanur,IN,10.7667,77.7167,67.8,84,44,4.83,2023-01-02 21:26:35,scattered clouds
473,Rawson,AR,-43.3002,-65.1023,71.33,34,54,21.43,2023-01-02 21:26:36,broken clouds
474,Quimper,FR,48.0,-4.1,48.78,87,75,8.05,2023-01-02 21:25:14,broken clouds
475,Huarmey,PE,-10.0681,-78.1522,74.26,75,100,10.87,2023-01-02 21:26:36,overcast clouds
476,Harsud,IN,22.1,76.7333,55.99,50,0,7.54,2023-01-02 21:26:37,clear sky
477,Jawa,JO,31.8525,35.9393,46.71,61,75,16.11,2023-01-02 21:26:37,haze
478,Vredendal,ZA,-31.6683,18.5012,67.73,81,0,4.41,2023-01-02 21:26:38,clear sky
479,Alamosa,US,37.4695,-105.87,35.58,60,0,4.61,2023-01-02 21:26:34,clear sky
480,Gorontalo,ID,0.5412,123.0595,74.7,95,100,3.44,2023-01-02 21:26:38,overcast clouds
481,Bilma,NE,18.6853,12.9164,58.77,30,3,5.64,2023-01-02 21:26:39,clear sky
482,Hambantota,LK,6.1241,81.1185,70.14,94,20,4.61,2023-01-02 21:26:39,few clouds
483,Lithakia,GR,37.7167,20.8333,45.77,71,0,3.89,2023-01-02 21:26:39,clear sky
484,Hostotipaquillo,MX,21.0667,-104.0667,76.89,26,100,8.5,2023-01-02 21:26:40,overcast clouds
485,Havoysund,NO,70.9963,24.6622,34.03,99,100,5.73,2023-01-02 21:26:40,light snow
486,Toul,FR,48.6667,5.9167,47.05,93,100,9.22,2023-01-02 21:26:41,overcast clouds
487,Panlaitan,PH,12.1191,119.8486,80.65,78,91,5.12,2023-01-02 21:23:26,overcast clouds
488,Chirongui,YT,-12.9319,45.1483,82.33,76,86,9.48,2023-01-02 21:26:41,light rain
489,Kalulushi,ZM,-12.8378,28.0919,59.99,97,100,0.78,2023-01-02 21:26:42,overcast clouds
490,Upington,ZA,-28.4478,21.2561,80.1,38,96,10.87,2023-01-02 21:26:42,light rain
491,Merritt,CA,50.1123,-120.7942,28.33,78,100,1.99,2023-01-02 21:26:43,overcast clouds
492,Kautokeino,NO,69.0125,23.0412,5.05,99,100,1.92,2023-01-02 21:26:43,overcast clouds
493,Udachnyy,RU,66.4167,112.4,-19.01,95,99,4.34,2023-01-02 21:26:44,overcast clouds
494,Terre-De-Bas,GP,15.8501,-61.6442,78.58,70,6,15.48,2023-01-02 21:26:44,clear sky
495,Zhirnovsk,RU,50.9845,44.7735,31.35,75,52,15.35,2023-01-02 21:26:44,broken clouds
496,Marsa Matruh,EG,31.3525,27.2453,64.6,72,40,10.36,2023-01-02 21:26:45,light rain
497,Gat,IL,31.61,34.7642,59.68,100,15,17.38,2023-01-02 21:23:01,few clouds
498,Batagay,RU,67.6333,134.6333,-42.48,100,64,3.13,2023-01-02 21:26:45,broken clouds
499,Sulecin,PL,52.4443,15.1168,51.89,74,100,11.65,2023-01-02 21:26:46,light rain
500,Newport,GB,51.5877,-2.9984,41.11,92,31,5.75,2023-01-02 21:26:46,scattered clouds
501,Gulbene,LV,57.1777,26.7529,34.3,98,100,10.51,2023-01-02 21:26:47,snow
502,Tete,MZ,-16.1564,33.5867,74.52,84,93,3.58,2023-01-02 21:26:47,moderate rain
503,Rockhampton,AU,-23.3833,150.5,75.09,69,9,6.91,2023-01-02 21:26:47,clear sky
504,Ozernovskiy,RU,51.5,156.5167,25.3,73,100,24.11,2023-01-02 21:26:48,snow
505,Hope,US,33.6671,-93.5916,73.45,88,100,13.85,2023-01-02 21:26:48,overcast clouds
506,Kidal,ML,18.4411,1.4078,63.36,18,60,10.18,2023-01-02 21:26:49,broken clouds
507,Fairbanks,US,64.8378,-147.7164,13.96,83,0,5.75,2023-01-02 21:25:32,clear sky
508,Garowe,SO,8.4054,48.4845,68.18,71,0,16.93,2023-01-02 21:26:50,clear sky
509,Delijan,IR,33.9905,50.6838,37.31,42,0,2.08,2023-01-02 21:26:50,clear sky
510,Kodinsk,RU,58.6881,99.1844,4.95,97,100,3.78,2023-01-02 21:26:50,light snow
511,Estelle,US,29.8458,-90.1067,78.01,80,75,17.27,2023-01-02 21:26:51,broken clouds
512,Lexington,US,37.9887,-84.4777,62.6,85,100,3.44,2023-01-02 21:24:02,overcast clouds
513,Yar-Sale,RU,66.8333,70.8333,-4.74,98,100,18.25,2023-01-02 21:26:51,overcast clouds
514,Broken Hill,AU,-31.95,141.4333,66.16,57,0,19.91,2023-01-02 21:26:52,clear sky
515,Port Hawkesbury,CA,45.6169,-61.3485,32.88,93,100,11.01,2023-01-02 21:26:52,overcast clouds
516,Machilipatnam,IN,16.1667,81.1333,75.24,74,31,7.61,2023-01-02 21:26:53,scattered clouds
517,Celestun,MX,20.8667,-90.4,83.05,60,93,4.56,2023-01-02 21:26:53,overcast clouds
518,Neosho,US,36.869,-94.368,73.18,76,100,3.0,2023-01-02 21:26:53,very heavy rain
519,Hamilton,US,39.1834,-84.5333,61.57,85,100,8.05,2023-01-02 21:24:42,overcast clouds
520,Ndola,ZM,-12.9587,28.6366,60.62,98,100,1.95,2023-01-02 21:26:54,overcast clouds
521,Bambanglipuro,ID,-7.95,110.2833,76.44,87,100,10.67,2023-01-02 21:26:54,overcast clouds
522,Oktyabrskiy,RU,54.4815,53.471,23.11,88,100,17.02,2023-01-02 21:26:55,overcast clouds
523,Lacarak,RS,45.0022,19.5686,52.21,67,68,0.69,2023-01-02 21:26:55,broken clouds
524,Guerrero Negro,MX,27.9769,-114.0611,63.9,48,8,10.87,2023-01-02 21:26:56,clear sky
525,Sawakin,SD,19.1059,37.3321,75.42,84,98,15.77,2023-01-02 21:26:56,overcast clouds
